song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
5552,Look What You Made Me Do,Taylor Swift,8,6,5,4,4,12,13,5,2,5
5550,Lover,Taylor Swift,12,6,7,15,7,23,19,12,5,10
5676,Come Back... Be Here,Taylor Swift,8,8,7,7,5,16,14,11,7,5
5653,Treacherous,Taylor Swift,6,5,4,6,4,11,14,6,5,4
5633,Wonderland,Taylor Swift,9,5,4,10,8,20,19,8,5,7
5599,​’tis the damn season,Taylor Swift,8,11,9,10,7,25,15,11,5,11
5587,​epiphany,Taylor Swift,5,4,7,8,5,17,10,9,1,6
5562,​champagne problems,Taylor Swift,10,9,8,14,10,26,24,13,7,11
5660,The Last Time,Taylor Swift,4,6,1,8,2,7,11,6,3,4
5623,​closure,Taylor Swift,7,6,6,6,4,14,11,8,2,4
5659,Better Than Revenge,Taylor Swift,11,12,5,10,9,19,22,9,10,19
5569,Style,Taylor Swift,4,7,6,4,3,15,12,5,4,5
5574,​evermore,Taylor Swift,14,10,9,17,3,30,12,15,6,8
5564,​the last great american dynasty,Taylor Swift,14,11,12,15,11,24,30,14,6,12
5549,​exile,Taylor Swift,7,4,6,9,4,16,18,10,6,4
5572,​this is me trying,Taylor Swift,15,2,7,13,1,27,7,9,1,4
5592,Miss Americana & The Heartbreak Prince,Taylor Swift,15,14,6,18,10,28,22,20,10,14
5650,How You Get the Girl,Taylor Swift,4,5,0,9,2,11,8,6,4,2
5597,Daylight,Taylor Swift,13,9,8,18,5,31,21,16,5,11
5627,​r​ight where you left me,Taylor Swift,13,10,4,20,4,32,20,14,5,11
5604,New Year’s Day,Taylor Swift,5,5,5,6,5,15,11,9,3,5
5554,End Game,Taylor Swift,18,4,7,11,7,36,22,14,3,11
5675,Haunted,Taylor Swift,3,8,3,10,4,15,14,14,5,7
5668,Innocent,Taylor Swift,8,6,8,10,4,18,12,10,5,8
5658,Mean,Taylor Swift,11,6,9,11,4,25,14,13,4,6
5656,Beautiful Ghosts,Taylor Swift,6,17,3,15,13,16,22,11,9,12
5654,Back to December,Taylor Swift,9,13,8,15,14,19,25,13,5,13
5648,Begin Again,Taylor Swift,4,11,1,6,8,8,20,7,4,5
5634,This Love,Taylor Swift,9,11,8,11,9,14,13,12,7,8
5596,Wildest Dreams,Taylor Swift,3,8,4,3,5,13,16,5,6,5
5580,I Did Something Bad,Taylor Swift,8,4,6,6,5,14,13,6,2,6
5577,The Man,Taylor Swift,10,6,7,10,6,17,19,6,2,9
5642,Welcome to New York,Taylor Swift,7,5,4,10,6,14,13,11,2,6
5608,False God,Taylor Swift,8,11,5,15,8,23,17,10,6,9
5624,Why She Disappeared [Poem],Taylor Swift,14,15,11,24,12,40,33,16,11,18
5582,​hoax,Taylor Swift,11,7,6,13,8,20,19,15,7,8
5578,​mirrorball,Taylor Swift,7,5,5,12,8,10,15,7,5,5
5565,Delicate,Taylor Swift,3,4,4,4,3,8,9,5,0,3
5557,​august,Taylor Swift,2,5,2,5,3,10,10,7,4,3
5666,Fifteen,Taylor Swift,6,7,6,8,10,14,23,6,4,10
5617,​marjorie,Taylor Swift,6,7,5,7,5,10,15,6,1,3
5614,Soon You’ll Get Better,Taylor Swift,7,5,4,9,4,13,12,5,4,7
5600,​ivy,Taylor Swift,13,19,7,19,13,28,21,16,3,18
5662,Teardrops on My Guitar,Taylor Swift,3,8,4,2,13,9,22,8,7,9
5641,Red,Taylor Swift,13,7,8,13,8,23,16,17,5,11
5640,All You Had to Do Was Stay,Taylor Swift,4,2,5,4,2,9,7,4,1,2
5622,It’s Nice to Have a Friend,Taylor Swift,4,5,4,6,6,10,14,4,1,7
5788,Folklore [Foreword],Taylor Swift,19,19,12,19,16,40,41,21,8,25
6011,Fearless (Live From Clear Channel Stripped 2008),Taylor Swift,5,6,3,4,6,12,20,3,3,13
5846,"Fearless / I’m Yours / Hey, Soul Sister (Live/2011)",Taylor Swift,4,6,2,4,4,11,14,2,1,8
5998,Long Live (Live/2011),Taylor Swift,18,20,13,21,14,44,27,12,11,17
5897,Taylor Swift’s First Phone Call With Tim McGraw,Taylor Swift,13,27,12,18,28,26,57,12,14,32
6010,Should’ve Said No (Live from SoHo),Taylor Swift,8,4,6,7,5,15,16,9,3,7
5999,Our Song (Live from SoHo),Taylor Swift,11,8,6,11,9,21,21,9,7,8
5992,Love Story (Live From Clear Channel Stripped 2008),Taylor Swift,14,13,8,17,9,29,23,14,6,11
5991,Speak Now (Live/2011),Taylor Swift,8,18,6,12,18,17,30,9,10,16
5990,Sparks Fly (Live/2011),Taylor Swift,6,10,3,10,9,17,26,5,8,14
5979,​invisible string (the long pond studio sessions),Taylor Swift,11,12,8,10,13,21,23,13,8,13
5974,​illicit affairs (the long pond studio sessions),Taylor Swift,16,11,18,14,9,29,23,15,5,13
5971,ME! (Live from Paris),Taylor Swift,4,2,1,4,8,10,12,6,1,4
5963,Picture to Burn (Live From SoHo),Taylor Swift,9,10,7,10,7,12,16,10,3,12
5961,​cardigan (the long pond studio sessions),Taylor Swift,13,11,14,13,11,26,19,10,7,9
5957,AMAs Artist of the Decade Performance,Taylor Swift,31,23,27,34,17,67,40,33,10,25
5936,Death by a Thousand Cuts (Live from Paris),Taylor Swift,7,10,7,9,5,18,18,8,4,9
5935,​the 1 (the long pond studio sessions),Taylor Swift,10,13,6,8,11,17,28,10,5,17
5914,Cornelia Street (Live from Paris),Taylor Swift,7,8,5,7,8,13,19,7,7,13
5900,Umbrella (Live from SoHo),Taylor Swift,1,4,1,2,6,1,13,3,2,6
5883,Should’ve Said No (Alternate Version),Taylor Swift,8,4,6,7,5,15,16,9,3,7
5871,The Sweet Escape (Live/2011),Taylor Swift,8,10,7,10,10,20,26,13,6,15
5867,​willow (lonely witch version),Taylor Swift,9,8,7,11,5,19,17,11,5,9
5853,Style / Love Story / You Belong With Me,Taylor Swift,13,16,12,13,11,35,27,16,8,12
5827,We Are Never Ever Getting Back Together/This Is Why We Can’t Have Nice Things,Taylor Swift,9,7,4,12,10,21,28,10,7,11
5796,Love Story (Digital Dog Remix),Taylor Swift,14,13,8,17,9,29,23,14,6,11
5784,...Ready for It? (BloodPop® Remix),Taylor Swift,6,3,6,15,3,19,11,13,2,2
5780,All Night Diner,Taylor Swift,6,8,4,6,6,9,13,5,2,7
5778,Christmases When You Were Mine,Taylor Swift,4,7,3,10,5,10,15,8,2,6
5771,Bad Blood/Should’ve Said No,Taylor Swift,11,3,8,11,7,18,19,9,3,9
5751,I Want You Back (Live/2011),Taylor Swift,0,3,0,2,4,2,5,3,2,2
5747,Santa Baby,Taylor Swift,6,7,6,5,6,9,13,5,5,6
5743,I Heart ?,Taylor Swift,6,6,7,3,5,18,15,9,2,3
5740,Forever & Always (Piano Version),Taylor Swift,8,9,6,9,5,14,13,6,3,6
5738,This Is What You Came For (Live),Taylor Swift,3,2,1,3,1,4,6,2,2,1
5731,Beautiful Eyes,Taylor Swift,1,7,1,1,7,5,11,4,2,3
5725,Last Christmas,Taylor Swift,4,7,3,8,13,8,18,3,5,7
5714,Invisible,Taylor Swift,3,3,1,2,6,7,11,3,2,8
5713,The Outside,Taylor Swift,5,2,4,6,3,8,7,7,2,2
5712,The Other Side of the Door,Taylor Swift,12,6,9,10,7,26,21,10,5,8
5711,Crazier,Taylor Swift,3,2,2,6,2,7,8,7,0,5
5708,Jump Then Fall,Taylor Swift,7,6,3,13,6,15,19,9,8,7
5705,Blank Space (Voice Memo),Taylor Swift,10,9,7,12,9,19,22,15,4,11
5702,I Know Places (Voice Memo),Taylor Swift,7,17,8,13,10,22,29,18,5,15
5699,Tied Together with a Smile,Taylor Swift,3,6,4,4,10,10,18,8,4,7
5694,You’re Not Sorry,Taylor Swift,5,6,4,7,4,13,15,5,1,5
5691,If This Was a Movie,Taylor Swift,9,8,5,9,8,14,12,9,5,4
5687,Should’ve Said No,Taylor Swift,8,4,6,7,5,15,16,9,3,7
5682,Speak Now,Taylor Swift,8,18,6,12,18,17,30,9,10,16
5678,Forever & Always,Taylor Swift,8,9,6,9,5,14,13,6,3,6
6000,Dear John (Live/2011),Taylor Swift,6,8,8,12,7,20,22,14,3,10
6009,Last Kiss (Live/2011),Taylor Swift,8,10,6,8,9,14,23,8,5,11
6007,Tim McGraw (Live from SoHo),Taylor Swift,5,13,6,4,9,12,17,8,5,9
