song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
3510,Silent Night,Justin Bieber,0,8,1,3,12,2,19,1,2,9
3506,One Less Lonely Girl (French Vocal),Justin Bieber,3,2,2,3,2,11,10,4,2,5
3497,One Less Lonely Girl (Acoustic),Justin Bieber,6,4,5,5,7,14,15,11,2,9
3450,Common Denominator,Justin Bieber,8,4,3,9,5,15,14,11,3,5
3424,Down to Earth,Justin Bieber,4,6,2,4,4,8,12,8,1,3
3406,One Less Lonely Girl,Justin Bieber,6,5,5,5,8,14,16,11,2,9
3404,At Least For Now,Justin Bieber,8,5,4,9,3,16,9,11,3,4
3384,Backpack,Justin Bieber,12,12,9,16,10,30,30,16,6,18
3376,Fall,Justin Bieber,15,11,7,18,10,24,18,17,11,9
3375,Confirmation,Justin Bieber,1,8,1,5,3,10,15,4,3,6
3374,Recovery,Justin Bieber,9,14,10,14,11,21,25,14,5,14
3371,Get Used to It,Justin Bieber,7,10,7,11,10,23,21,12,3,16
3366,E.T.A.,Justin Bieber,7,10,5,9,5,12,15,6,2,8
3365,All Around Me,Justin Bieber,7,5,5,8,5,10,13,6,5,8
3359,Habitual,Justin Bieber,9,6,5,12,5,15,19,7,4,5
3355,Life Is Worth Living,Justin Bieber,9,15,4,14,11,15,24,9,10,10
3342,Purpose,Justin Bieber,5,14,7,9,11,15,30,5,5,11
3332,Yummy,Justin Bieber,4,5,4,5,7,11,18,5,4,8
3455,First Dance,Justin Bieber,9,13,4,8,8,18,21,11,6,10
3351,Never Say Never,Justin Bieber,10,8,5,11,5,14,14,5,4,6
3416,Overboard,Justin Bieber,6,5,2,9,5,9,12,6,1,3
3340,I’ll Show You,Justin Bieber,7,6,3,9,3,11,11,7,3,6
3489,Intentions (Acoustic),Justin Bieber,9,9,6,7,9,18,21,6,6,10
3402,Flatline,Justin Bieber,8,4,6,8,3,11,15,10,2,3
3337,Intentions,Justin Bieber,11,17,7,10,15,22,28,9,8,19
3338,Confident,Justin Bieber,10,12,8,6,12,16,36,6,5,17
3387,That’s What Love Is,Justin Bieber,8,11,5,7,10,14,21,6,2,16
3341,Mark My Words,Justin Bieber,6,1,4,6,2,11,7,6,2,5
3380,All In It,Justin Bieber,7,12,6,11,11,15,18,9,2,11
3349,All That Matters,Justin Bieber,8,13,4,8,10,13,23,8,2,11
3408,Take It Out On Me,Justin Bieber,9,5,5,10,4,21,13,8,4,7
3378,Running Over,Justin Bieber,13,18,7,11,11,25,26,13,10,13
3360,Changes,Justin Bieber,3,3,4,8,3,10,11,4,3,5
3468,The Christmas Song (Chestnuts Roasting on An Open Fire),Justin Bieber,4,6,3,5,8,9,16,3,2,10
3428,She Don’t Like the Lights,Justin Bieber,6,6,4,6,5,9,12,4,3,4
3501,Born to Be Somebody,Justin Bieber,6,4,3,5,0,8,3,3,0,2
3414,Believe,Justin Bieber,4,5,3,5,3,8,9,5,1,4
3448,One Time (Acoustic),Justin Bieber,5,6,4,5,3,10,9,7,2,3
3407,One Time,Justin Bieber,5,6,4,5,3,10,9,7,2,3
3363,Been You,Justin Bieber,7,7,8,11,7,13,12,8,4,7
3417,Catching Feelings,Justin Bieber,9,11,7,11,7,13,12,7,9,10
3465,Hey Girl,Justin Bieber,5,0,2,3,2,7,6,1,0,1
3347,The Feeling,Justin Bieber,8,6,6,9,7,14,19,10,4,8
3331,Sorry,Justin Bieber,11,3,8,8,3,13,15,10,4,11
3403,Where Are You Now,Justin Bieber,3,2,1,3,4,6,8,5,4,6
3344,Anyone,Justin Bieber,3,5,4,5,5,8,11,3,3,3
3423,Pray,Justin Bieber,8,10,7,12,7,17,16,15,5,6
3379,Children,Justin Bieber,4,5,4,6,4,8,6,4,1,3
3430,Thought of You,Justin Bieber,5,6,7,8,4,17,12,5,3,8
3369,All Bad,Justin Bieber,9,3,7,10,3,13,8,7,1,4
3668,Justin Bieber-Yummy-( Ft. Lil Yeezys)-Official Lyrics,Justin Bieber,5,6,3,4,6,10,15,5,3,6
3632,Rich Girl (Official),Justin Bieber,6,14,6,10,13,16,30,4,5,12
3612,Stuck In the Moment (Remix),Justin Bieber,15,16,8,15,17,27,32,14,8,17
3577,All I Want Is You (Acoustic),Justin Bieber,7,5,6,8,5,10,10,6,2,4
3561,U Smile (Acoustic),Justin Bieber,1,2,1,2,3,4,8,3,2,1
3552,Stuck In the Moment (Acoustic),Justin Bieber,13,7,6,11,5,23,15,12,3,6
3549,Fa La La (Acapella),Justin Bieber,2,7,3,3,6,7,15,6,3,6
3540,Overboard (Live) [Remix],Justin Bieber,7,5,3,10,6,10,13,7,1,3
3533,All Around the World (Acoustic),Justin Bieber,1,1,0,2,3,3,3,2,0,1
3547,Down to Earth (Acoustic),Justin Bieber,4,6,2,4,4,8,12,8,1,3
3544,Never Say Never (Acoustic),Justin Bieber,10,7,5,11,4,14,14,5,4,5
3548,Thick Or Thin,Justin Bieber,4,7,4,7,7,8,16,8,2,9
3529,She Don’t Like the Lights (Acoustic),Justin Bieber,5,6,3,5,5,8,12,4,3,4
3557,Wish You Would (Solo Version),Justin Bieber,10,6,4,7,4,11,13,5,5,7
3619,One Time (J-Stax Remix),Justin Bieber,5,6,5,5,3,11,11,7,2,4
3613,Overrated,Justin Bieber,6,3,8,7,3,17,11,9,3,4
