song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
4850,Intro: What am I to You,BTS (방탄소년단),4,2,1,4,3,5,5,3,1,1
4845,THE STARS,BTS (방탄소년단),21,31,12,24,18,50,41,18,13,21
4843,BOY IN LUV (Japanese Ver.),BTS (방탄소년단),15,5,9,14,7,35,26,11,3,15
4837,2학년 (Second Grade),BTS (방탄소년단),3,3,3,3,1,4,3,4,1,1
4830,DOPE -超ヤベー!- (Japanese Ver.),BTS (방탄소년단),16,12,11,20,8,30,23,12,4,14
4829,Outro : 그게 말이 돼? (Do You Think It Makes Sense?),BTS (방탄소년단),2,0,2,3,2,3,5,3,0,1
4822,등골브레이커 (Spine Breaker),BTS (방탄소년단),0,1,2,0,2,5,5,0,1,1
4821,힙합성애자 (Hip Hop Lover/Phile),BTS (방탄소년단),5,5,3,6,6,16,14,6,4,3
4819,여기 봐 (Look Here),BTS (방탄소년단),2,4,1,2,5,4,8,1,0,5
4813,Ma City,BTS (방탄소년단),0,2,0,0,3,3,7,3,2,2
4858,화양연화 The Notes Pt. 1,BTS (방탄소년단),11,14,6,16,6,23,21,12,6,9
4865,You Never Walk Alone Thanks To,BTS (방탄소년단),30,49,27,44,47,81,115,38,20,82
4872,Boy in Luv (Chinese Ver.),BTS (방탄소년단),13,20,8,23,18,41,42,13,11,19
4863,Danger (Mo-Blue-Mix),BTS (방탄소년단),8,10,4,15,5,20,13,12,3,6
4844,I Like It Pt.2 ~In That Place~ (いいね！Pt.2～あの場所で～ ),BTS (방탄소년단),14,21,13,14,15,30,38,16,8,19
4828,Miss Right,BTS (방탄소년단),2,5,1,3,6,3,9,2,3,5
4826,Wake Up,BTS (방탄소년단),19,26,12,23,17,49,39,18,12,19
4825,화양연화 The Notes Pt. 3,BTS (방탄소년단),35,24,22,41,13,83,53,44,19,25
4824,RUN (Japanese Ver.),BTS (방탄소년단),9,15,11,12,9,24,21,15,4,12
4815,IDOL (Remix),BTS (방탄소년단),7,10,4,6,8,11,20,3,4,13
4848,We On,BTS (방탄소년단),3,1,4,5,3,7,7,5,1,5
4816,"Intro: O!RUL8,2?",BTS (방탄소년단),1,0,1,2,0,4,2,4,1,0
4870,ペップセ (Peppuse) (Silver Spoon) (Japanese Ver.),BTS (방탄소년단),6,0,5,5,0,12,6,4,1,2
4839,ON (Remix),BTS (방탄소년단),5,3,3,5,3,8,9,4,3,4
4873,EPILOGUE : Young Forever (Japanese Ver.),BTS (방탄소년단),11,16,6,19,14,23,23,13,10,16
4868,Just One Day (Japanese Ver.),BTS (방탄소년단),17,26,11,20,20,37,39,18,12,18
4857,FIRE (Japanese Ver.),BTS (방탄소년단),16,9,8,15,6,24,17,10,7,13
4833,팔도강산 Paldogangsan (Satoori Rap),BTS (방탄소년단),4,3,0,2,3,4,8,0,2,3
4854,Introduction: Youth,BTS (방탄소년단),3,5,1,5,5,10,10,4,3,5
4818,You Never Walk Alone [Photobook] (Right Ver.),BTS (방탄소년단),1,1,0,2,1,1,1,0,1,1
4846,If I Ruled the World,BTS (방탄소년단),2,5,1,4,5,2,8,4,2,6
4838,Intro: Skool Luv Affair,BTS (방탄소년단),5,4,5,3,3,9,6,4,3,3
4849,Airplane pt.2 - Japanese ver.,BTS (방탄소년단),5,5,3,5,5,7,8,6,3,4
4847,BTS Cypher Pt.1,BTS (방탄소년단),6,3,4,5,1,11,9,5,3,5
4862,Her,BTS (방탄소년단),2,2,3,2,4,3,4,2,0,3
4831,So 4 More,BTS (방탄소년단),7,2,6,5,1,9,4,5,1,3
4820,Rain,BTS (방탄소년단),0,1,0,1,1,1,1,0,1,1
4852,Tear,BTS (방탄소년단),3,0,0,4,1,4,4,2,0,1
4853,24/7=Heaven,BTS (방탄소년단),4,3,2,4,3,6,7,2,2,5
4827,Save Me (Japanese Ver.),BTS (방탄소년단),2,1,2,4,2,5,6,5,0,2
4867,FAKE LOVE (Rocking Vibe Mix),BTS (방탄소년단),2,2,4,3,3,7,6,4,2,3
4840,We Are Bulletproof Pt. 2,BTS (방탄소년단),4,2,5,3,2,7,3,5,3,4
4835,Beautiful,BTS (방탄소년단),2,1,1,0,3,2,6,0,1,1
4823,Butterfly (Prologue Mix),BTS (방탄소년단),0,1,0,0,1,3,1,1,0,1
4812,Interlude: Wings,BTS (방탄소년단),2,2,1,2,1,4,4,2,1,2
4856,Graduation Song (졸업),BTS (방탄소년단),1,0,1,1,0,3,1,1,0,1
4842,INTRO : Ringwanderung,BTS (방탄소년단),0,1,0,0,0,1,1,1,1,1
4855,Outro : Love is Not Over,BTS (방탄소년단),0,0,0,0,1,0,1,0,0,0
4834,이불킥 (Blanket Kick/Embarrassed),BTS (방탄소년단),1,1,1,1,1,2,1,0,0,1
4841,어디에서 왔는지 (Where Did You Come From),BTS (방탄소년단),0,1,0,0,2,1,2,1,1,1
4859,Outro: Propose,BTS (방탄소년단),0,1,1,0,1,1,1,0,1,1
4869,OUTRO : Crack,BTS (방탄소년단),0,1,0,0,0,0,0,0,0,0
4836,핸드폰 좀 꺼줄래 (Could You Turn Off Your Cell Phone?),BTS (방탄소년단),0,0,0,0,0,0,0,0,0,0
4888,Hook 가요 (Free fall),BTS (방탄소년단),26,14,22,25,11,64,39,25,14,29
4928,Just One Day (Japanese Ver. Extended),BTS (방탄소년단),0,3,0,2,4,2,8,3,2,1
4909,Butterfly (Alternative Mix),BTS (방탄소년단),0,2,0,1,3,4,4,1,1,3
4904,DNA (Pedal 2 LA Mix),BTS (방탄소년단),0,1,0,1,4,2,5,2,0,3
4897,ホルモン戦争 War of Hormone (Japanese Ver.),BTS (방탄소년단),8,2,3,6,1,13,5,4,0,2
4889,좋아요 (I Like It) (Slow Jam Remix),BTS (방탄소년단),2,3,2,1,5,5,8,1,2,4
4877,MIC Drop [Steve Aoki Remix] (Full Length Edition),BTS (방탄소년단),8,10,8,6,5,14,14,6,7,7
4896,Let Me Know (Japanese Ver.),BTS (방탄소년단),13,14,12,17,8,34,25,15,6,12
4898,Danger (Japanese Ver.),BTS (방탄소년단),14,13,12,19,11,32,26,15,8,14
4932,IDOL (Stadium Remix),BTS (방탄소년단),1,5,1,3,6,1,14,2,2,8
4915,Miss Right (Japanese Ver.),BTS (방탄소년단),17,12,10,13,10,27,26,7,7,14
4911,JUMP (Japanese Ver.),BTS (방탄소년단),20,22,15,23,15,35,35,18,11,21
4899,IDOL - Japanese ver.,BTS (방탄소년단),1,5,1,3,6,1,14,2,2,8
4902,N.O (Japanese Ver.),BTS (방탄소년단),13,13,10,18,8,26,22,14,6,18
4930,Dynamite (Midnight Remix),BTS (방탄소년단),7,15,4,6,14,16,26,7,6,13
4929,Dynamite (Retro Remix),BTS (방탄소년단),7,15,4,6,14,16,26,7,6,13
4926,Dynamite (Slow Jam Remix),BTS (방탄소년단),7,15,4,6,14,16,26,7,6,13
4924,Dynamite (Poolside Remix),BTS (방탄소년단),7,15,4,6,14,16,26,7,6,13
4922,Dynamite (Bedroom Remix),BTS (방탄소년단),7,15,4,6,14,16,26,7,6,13
4919,Dynamite (Tropical Remix),BTS (방탄소년단),7,15,4,6,14,16,26,7,6,13
4903,Dynamite (Acoustic Remix),BTS (방탄소년단),7,15,4,6,14,16,26,7,6,13
4894,Dynamite (EDM Remix),BTS (방탄소년단),7,13,4,6,12,15,23,6,6,13
4882,No More Dream (Japanese Ver.),BTS (방탄소년단),16,12,12,19,5,32,21,14,6,12
4881,ON - Japanese ver.,BTS (방탄소년단),5,4,3,5,3,8,9,4,3,4
4890,Black Swan - Japanese ver.,BTS (방탄소년단),6,4,4,9,3,8,9,5,4,1
4884,봄날 (Spring Day Brit Rock Remix for 가요대축제),BTS (방탄소년단),16,16,9,18,8,37,24,21,4,16
4916,進撃の防弾 (The Rise of Bangtan) (Japanese Ver.),BTS (방탄소년단),4,3,5,4,4,9,8,4,6,5
4917,RUN (Alternative Mix),BTS (방탄소년단),1,1,1,0,1,2,2,2,0,1
4891,Dionysus - Japanese ver.,BTS (방탄소년단),6,3,4,9,2,16,9,10,3,3
4914,We Are B.P.B,BTS (방탄소년단),2,2,3,4,1,6,7,3,2,5
4936,FAKE LOVE - Japanese ver. (Remix),BTS (방탄소년단),2,2,4,3,3,8,4,4,2,3
4893,RUN (Ballad Mix),BTS (방탄소년단),1,1,1,0,1,2,3,2,0,1
4900,I NEED U (Urban Mix),BTS (방탄소년단),1,0,1,1,0,3,0,2,0,0
4879,OUTRO: The Journey,BTS (방탄소년단),0,0,1,0,0,2,0,0,0,0
4908,I NEED U (Remix),BTS (방탄소년단),1,0,1,1,0,2,0,2,0,0
4885,Seesaw X I NEED U REMIX,BTS (방탄소년단),0,1,1,0,1,3,1,1,1,1
4905,Make It Right - Japanese ver.,BTS (방탄소년단),0,1,0,0,1,0,1,0,1,1
4880,Interlude: 뭐해 (What Are You Doing Now),BTS (방탄소년단),0,0,0,0,0,1,1,1,0,0
4925,OUTRO,BTS (방탄소년단),0,0,0,0,1,0,2,0,0,0
4912,INTRO,BTS (방탄소년단),0,0,0,0,0,0,0,0,0,0
