song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
1347,Buy a Heart,Nicki Minaj,13,8,12,10,4,24,19,14,4,13
1414,Warning,Nicki Minaj,13,12,13,16,7,31,23,12,5,11
1408,Up in Flames,Nicki Minaj,14,12,10,12,7,26,23,12,8,13
1329,Beez In The Trap,Nicki Minaj,13,10,11,9,7,24,19,13,7,12
1369,Roman Holiday,Nicki Minaj,11,11,16,17,12,29,24,10,2,15
1374,Shanghai,Nicki Minaj,12,6,11,12,4,26,14,10,5,8
1328,Chun-Li,Nicki Minaj,11,11,8,10,6,25,25,10,3,11
1413,Marilyn Monroe,Nicki Minaj,10,8,9,8,6,17,12,12,3,6
1340,Starships,Nicki Minaj,5,9,5,3,11,9,16,5,4,10
1527,Sunshine (2007),Nicki Minaj,19,13,13,14,12,24,29,12,7,16
1512,Dirty Money (Freestyle),Nicki Minaj,6,4,11,6,5,17,12,8,3,6
1474,Who’s Ya Best MC?,Nicki Minaj,12,11,11,11,9,36,26,10,6,11
1452,Click Clack,Nicki Minaj,15,21,14,16,15,36,36,16,10,20
1431,Regular Degular,Nicki Minaj,11,8,10,9,5,17,16,8,6,6
1457,Press Conference,Nicki Minaj,57,63,40,46,59,108,129,50,29,76
1521,Long Time Comin,Nicki Minaj,16,13,15,10,12,31,22,9,6,13
1550,President Carter Speaks,Nicki Minaj,9,5,10,3,4,16,13,2,3,6
1548,Nicki Minaj Speaks #3,Nicki Minaj,6,4,1,2,5,4,11,2,1,6
1522,Ease Up,Nicki Minaj,25,12,15,21,8,33,30,21,6,13
1492,Jumpoff / Jump-off,Nicki Minaj,10,9,12,10,11,25,30,11,6,18
1478,Letcha Go,Nicki Minaj,18,11,11,16,8,30,25,20,5,12
1461,Higher Than a Kite,Nicki Minaj,22,11,18,20,10,46,26,18,6,19
1458,Kill Da DJ,Nicki Minaj,7,4,8,7,5,20,17,7,4,6
1455,Sunshine,Nicki Minaj,19,15,19,15,10,38,29,11,10,11
1449,Doin’ It Well,Nicki Minaj,10,7,13,7,9,22,20,8,8,6
1444,Playtime Is Over,Nicki Minaj,15,10,13,9,9,25,20,11,6,10
1443,Jump Off ’07,Nicki Minaj,10,9,12,10,11,24,29,10,5,18
1437,Can Anybody Hear Me,Nicki Minaj,14,23,18,18,16,33,31,19,9,21
1434,Muny,Nicki Minaj,8,8,9,12,8,21,24,10,5,12
1433,Young Forever,Nicki Minaj,3,6,4,2,5,7,10,5,3,6
1427,Fire Burns,Nicki Minaj,8,4,5,6,3,17,7,9,2,2
1426,Beautiful Sinner,Nicki Minaj,12,10,8,14,15,32,25,11,6,16
1543,Nicki Minaj Speaks,Nicki Minaj,6,3,3,5,2,10,8,2,3,1
1519,Everywhere We Go,Nicki Minaj,13,7,10,15,7,26,19,16,3,7
1517,I Feel Pretty (Roman’s Revenge [Alternate Version]),Nicki Minaj,27,22,23,35,18,65,40,23,12,24
1510,Brraaattt,Nicki Minaj,17,14,9,17,10,24,24,12,10,14
1490,1-900-Ms-Minaj,Nicki Minaj,6,5,7,4,4,11,10,6,4,6
1483,Five-O,Nicki Minaj,22,16,10,19,9,45,28,18,12,20
1473,N.I.G.G.A.S,Nicki Minaj,14,13,13,14,11,30,23,17,11,11
1470,Encore ’07,Nicki Minaj,20,18,22,22,13,46,30,22,10,17
1454,Girlfriend,Nicki Minaj,6,4,9,5,3,13,15,3,0,8
1438,Automatic,Nicki Minaj,5,3,3,6,1,14,11,7,1,9
1429,Girls Fall Like Dominoes,Nicki Minaj,16,12,13,14,9,27,23,15,5,13
1428,Roman’s Revenge 2.0,Nicki Minaj,22,15,21,30,12,54,31,21,9,14
1471,Keys Under Palm Trees,Nicki Minaj,15,5,9,14,4,25,19,11,4,8
1439,Last Chance,Nicki Minaj,17,10,13,17,7,31,21,12,6,10
1435,Dead Wrong,Nicki Minaj,11,8,10,12,5,22,20,6,4,15
1482,Hood Story,Nicki Minaj,12,14,6,14,13,17,27,10,7,17
1518,Firm Biz ’08,Nicki Minaj,16,7,11,15,7,27,11,14,4,6
1509,Young Money Ballaz,Nicki Minaj,10,11,8,11,10,27,22,7,9,12
1480,Set It Off,Nicki Minaj,15,9,11,7,2,25,17,8,7,8
1476,I’m Cumin,Nicki Minaj,16,4,11,7,5,22,19,7,6,9
1464,Cuchi Shop,Nicki Minaj,11,7,9,12,6,24,19,13,5,9
1441,40 Bars,Nicki Minaj,13,10,14,12,8,27,24,12,10,10
1545,Nicki Minaj Speaks #2,Nicki Minaj,8,5,8,6,3,12,8,7,3,5
1501,Dilly Dally,Nicki Minaj,12,8,17,12,10,30,17,10,5,11
1462,Wave Ya Hand,Nicki Minaj,11,8,8,8,4,19,13,6,3,6
1460,Wuchoo Know,Nicki Minaj,13,9,11,11,9,32,23,11,7,13
1447,Grindin Freestyle,Nicki Minaj,16,6,9,11,3,23,18,8,5,10
1488,I Get Money (Remix),Nicki Minaj,13,12,12,13,14,29,24,10,10,14
1448,Blow Ya Mind,Nicki Minaj,6,6,10,6,4,18,13,11,2,9
1513,I Love My Range Rover,Nicki Minaj,16,8,7,13,7,27,24,9,5,13
1451,Catch Me,Nicki Minaj,12,8,10,15,4,20,12,11,5,2
1479,Beef Stew,Nicki Minaj,7,9,9,3,9,23,27,6,6,14
1446,Sweetest Girl (Remix),Nicki Minaj,16,20,12,19,15,28,27,19,9,22
1445,Envy,Nicki Minaj,11,11,14,13,7,33,20,12,4,10
1466,Curious George,Nicki Minaj,15,9,14,17,7,33,16,15,13,9
1440,Tragedy,Nicki Minaj,4,1,4,5,2,12,6,5,0,5
1493,Wheel of Freestyle,Nicki Minaj,0,0,0,0,1,3,2,0,0,1
1569,President Carter Signs Off,Nicki Minaj,3,2,4,1,1,8,6,1,1,2
1475,Womp Womp,Nicki Minaj,15,4,13,8,4,26,22,4,3,13
1472,Sticks In My Bun,Nicki Minaj,9,6,10,8,5,15,17,5,3,9
1537,Intro,Nicki Minaj,8,3,5,10,1,11,11,5,0,4
1442,Dreams ’07,Nicki Minaj,18,4,10,13,4,30,12,15,7,3
1485,Get Silly,Nicki Minaj,3,3,7,4,5,18,19,2,0,9
1574,Dirty Dub,Nicki Minaj,13,10,10,11,10,27,30,8,8,11
