song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
320,Talk (François K Dub),Coldplay,2,2,2,4,1,4,3,5,0,2
86,See You Soon,Coldplay,1,0,1,4,2,5,5,3,2,5
321,What If (Tom Lord Alge Mix),Coldplay,2,3,0,4,1,6,5,5,1,1
290,A Head Full of Dreams (Love in Tokyo Version),Coldplay,6,5,2,8,4,13,12,10,4,6
219,Yellow (Live In Buenos Aires),Coldplay,4,3,4,5,5,7,8,4,1,3
193,A Spell a Rebel Yell,Coldplay,6,4,1,6,1,7,4,5,1,3
190,Christmas With the Kangaroos,Coldplay,7,8,3,4,9,11,14,1,8,7
176,Ode to Deodorant,Coldplay,1,0,0,2,1,2,3,0,0,2
174,No More Keeping My Feet on the Ground,Coldplay,4,6,3,4,4,9,8,7,4,4
137,Careful Where You Stand,Coldplay,2,2,2,5,3,8,9,4,0,2
103,Low,Coldplay,5,4,4,6,4,12,8,6,1,4
73,What If,Coldplay,2,3,0,4,1,6,5,5,1,1
59,Death and All His Friends,Coldplay,3,6,1,4,1,9,6,5,2,3
41,A Head Full of Dreams,Coldplay,6,5,2,8,4,13,12,10,4,6
34,Green Eyes,Coldplay,3,1,1,3,2,4,8,2,1,2
19,All I Can Think About Is You,Coldplay,2,1,0,2,3,7,4,8,1,2
13,Everyday Life,Coldplay,4,1,4,5,3,9,5,7,1,3
128,How You See the World,Coldplay,9,4,5,8,1,17,10,10,1,4
335,Midnight (Henrik Schwarz Remix),Coldplay,4,4,1,5,3,6,6,5,4,2
315,Midnight (Phones 4AM Remix),Coldplay,3,2,0,2,2,4,4,4,4,2
294,"Midnight (Live at The Royal Albert Hall, London)",Coldplay,4,4,1,5,3,6,6,5,4,2
273,BrokEn (Reimagined),Coldplay,10,9,8,11,4,19,10,16,4,5
269,Midnight (Live in Buenos Aires),Coldplay,1,1,0,1,1,2,2,3,2,1
162,Colour Spectrum (Live In Buenos Aires),Coldplay,8,12,7,14,9,20,17,10,6,5
151,2000 Miles,Coldplay,1,6,1,1,6,4,8,5,3,2
72,Kaleidoscope,Coldplay,2,7,1,7,4,9,8,2,3,2
58,BrokEn,Coldplay,10,9,8,11,5,19,11,16,4,6
37,Charlie Brown,Coldplay,11,5,4,12,3,16,7,6,4,4
29,Midnight,Coldplay,4,4,1,5,3,6,6,5,4,2
55,Another’s Arms,Coldplay,3,2,3,5,0,5,2,4,2,0
43,Warning Sign,Coldplay,1,6,4,5,4,11,10,1,3,7
20,Fly On,Coldplay,2,5,3,3,3,3,7,3,2,3
279,Loveless,Coldplay,2,4,1,1,3,4,4,5,1,2
256,Always in My Head (Live In Buenos Aires),Coldplay,1,1,1,1,1,2,7,2,3,2
187,A Sky Full of Stars (Hardwell Remix),Coldplay,0,3,0,0,3,0,6,1,1,3
155,One I Love,Coldplay,3,1,3,3,2,2,5,3,1,1
95,Yes,Coldplay,7,7,9,9,5,15,11,7,5,6
94,High Speed,Coldplay,2,4,0,3,3,1,5,2,2,4
28,Always in My Head,Coldplay,1,1,1,1,1,2,7,2,3,2
3,Yellow,Coldplay,4,3,4,5,6,7,8,6,2,3
110,Chinese Sleep Chant,Coldplay,0,0,0,0,1,1,1,1,0,0
91,Glass of Water,Coldplay,5,6,4,6,3,10,10,8,2,5
317,Paradise (Love in Tokyo Version),Coldplay,3,4,2,3,1,8,5,3,5,2
291,Brothers + Sisters (Demo),Coldplay,2,2,3,3,0,5,4,2,1,1
266,Brothers and Sisters (Re-recorded),Coldplay,3,3,4,4,3,6,7,3,2,3
222,Paradise (Live In Buenos Aires),Coldplay,3,4,2,3,1,8,5,3,5,2
199,Paradise (Tiësto Remix),Coldplay,2,3,1,2,0,3,2,1,2,1
180,I Bloom Blaum,Coldplay,4,4,2,2,4,5,7,3,1,4
154,Easy to Please,Coldplay,1,3,0,1,3,2,5,1,1,2
145,Brothers & Sisters,Coldplay,3,3,4,4,3,6,7,3,2,3
124,For You,Coldplay,5,2,2,5,1,6,3,5,3,2
116,U.F.O.,Coldplay,5,5,4,2,2,7,10,2,2,7
107,Ghost Story,Coldplay,8,6,6,10,3,12,7,7,3,4
106,All Your Friends,Coldplay,4,3,1,4,3,6,8,0,2,3
249,Pour Me (Live at the Hollywood Bowl),Coldplay,4,2,3,3,1,5,7,2,1,3
338,Yellow (Live @ Rockefeller Music Hall),Coldplay,3,2,3,4,5,5,7,4,1,3
323,Yellow (Live at KCRW),Coldplay,3,2,3,4,5,5,7,4,1,3
297,Yellow (Acoustic from Jo Whiley Lunchtime Social),Coldplay,3,2,3,4,5,5,7,4,1,3
275,Yellow (Love in Tokyo Version),Coldplay,3,2,3,4,5,5,7,4,1,3
239,Yellow (The Alpha Remix),Coldplay,3,2,3,4,5,5,7,4,1,3
89,Colour Spectrum,Coldplay,1,0,0,1,0,0,1,0,0,1
113,Up in Flames,Coldplay,2,3,2,2,0,4,2,4,0,1
75,42,Coldplay,3,2,3,4,0,4,0,4,1,0
156,O (Reprise),Coldplay,0,0,0,0,0,0,1,0,0,1
