song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
2051,Wayfaring Stranger,Ed Sheeran,4,1,5,4,3,10,7,9,1,3
2030,Cold Coffee,Ed Sheeran,3,6,2,7,5,14,12,5,4,6
2023,Sunburn,Ed Sheeran,4,4,3,6,2,10,10,10,3,4
2010,Make It Rain,Ed Sheeran,5,5,4,6,4,8,18,5,2,11
1968,Beautiful People,Ed Sheeran,7,6,3,7,6,16,17,8,3,6
2136,Fall (Live at the Bedford),Ed Sheeran,1,1,1,1,3,3,7,2,1,1
2056,Fall,Ed Sheeran,1,1,1,1,3,3,7,2,1,1
2206,Sing (Trippy Turtle Remix),Ed Sheeran,11,9,4,13,12,20,25,12,7,13
2229,Drunk (Lazy Jay’s Rave-o-Lution Dub),Ed Sheeran,9,5,6,13,7,19,21,13,3,8
2225,Lego House (Subscape Remix),Ed Sheeran,7,3,2,8,2,14,14,7,2,4
2223,Lego House (The Prototypes Remix),Ed Sheeran,0,0,0,0,1,0,4,0,1,2
2215,Drunk (Lazy Jay’s Wasted in London Remix),Ed Sheeran,9,5,6,13,7,18,21,12,2,8
2199,The A Team (Shy FX’s Ackee and Saltfish Remix),Ed Sheeran,11,9,11,13,7,26,14,14,5,8
2198,The A Team (True Tiger Remix),Ed Sheeran,9,8,8,9,6,20,12,11,5,6
2157,Homeless (Live at the Bedford),Ed Sheeran,12,10,10,16,9,26,20,17,4,13
2203,Sing (Live @ 1Live Radiokonzert),Ed Sheeran,12,9,4,11,12,20,25,12,7,13
2168,I See Fire - Live and in Session,Ed Sheeran,12,10,14,17,4,25,10,18,6,8
2226,Drunk (Jayglo Remix),Ed Sheeran,1,1,0,3,2,3,3,1,1,1
2211,Drunk (Doctor P Remix),Ed Sheeran,5,5,5,10,7,15,18,11,2,6
2189,Drunk (Rudimental Remix),Ed Sheeran,6,1,5,9,2,11,7,7,1,2
2184,Grade 8 (Acoustic),Ed Sheeran,3,5,2,7,5,13,16,7,2,11
2177,The A Team (KOAN Sound Remix),Ed Sheeran,6,4,6,8,3,13,7,9,4,3
2234,Crazy,Ed Sheeran,0,0,0,0,0,0,1,0,0,0
