song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
1816,​tattooed heart (live),Ariana Grande,3,6,1,4,6,5,13,4,4,7
1814,Not Afraid of Love,Ariana Grande,10,8,4,12,6,16,13,6,4,5
1812,"​break up with your girlfriend, i’m bored (live)",Ariana Grande,9,6,6,6,4,12,15,6,4,8
1808,​bad idea (live),Ariana Grande,5,2,2,6,3,10,9,6,2,4
1867,Cat’s Broadway Song,Ariana Grande,7,5,6,4,7,9,11,6,4,5
1843,​you’ll never know (live),Ariana Grande,8,4,5,7,3,13,12,7,2,8
1807,​​breathin (live),Ariana Grande,6,3,4,3,1,13,8,4,0,4
1904,Sweetener World Tour Special Guests,Ariana Grande,6,2,6,6,4,12,8,7,3,6
1821,​needy (live),Ariana Grande,11,9,8,10,7,15,15,5,6,6
1929,The Honeymoon Tour Special Guests,Ariana Grande,3,4,2,3,3,6,7,2,0,2
1830,​in my head interlude (live),Ariana Grande,10,9,8,8,7,18,14,10,5,6
1862,Sweetener World Tour Costumes,Ariana Grande,1,7,4,3,10,8,14,2,6,9
1860,Bang Bang (3LAU Remix),Ariana Grande,11,8,10,11,6,20,15,12,5,7
1900,Bang Bang (Dada Life Remix),Ariana Grande,2,2,2,3,1,5,3,4,3,0
1898,Love Me Harder (DJ Class Remix),Ariana Grande,0,0,0,1,1,1,3,1,0,2
1810,​raindrops (an angel cried) [live],Ariana Grande,0,1,0,0,1,1,3,1,1,1
1901,The Way (Sidney Samson Remix),Ariana Grande,2,1,2,3,1,4,2,4,1,1
1820,​on top of everything*,Ariana Grande,5,4,3,3,3,6,7,3,2,3
1813,Them Changes (BBC Radio 1 Live Lounge),Ariana Grande,7,5,7,10,2,22,10,13,3,4
1910,Honesty,Ariana Grande,2,0,2,2,1,3,4,1,0,4
