song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
3998,Pearl,Katy Perry,11,6,6,12,2,13,11,8,5,5
4119,Hot N Cold (Yelle Remix),Katy Perry,7,3,2,8,3,19,13,8,4,5
4140,Ur So Gay (DJ Skeet Skeet & Cory Enemy Remix),Katy Perry,4,3,3,5,4,6,16,5,4,6
3986,Walking on Air,Katy Perry,3,7,2,3,6,8,13,4,4,5
3962,Roulette,Katy Perry,2,5,2,5,4,9,8,2,3,4
3958,Power,Katy Perry,6,5,2,5,7,12,20,10,2,9
4093,Rise (Purity Ring Remix),Katy Perry,5,3,2,7,5,6,9,4,3,6
4071,Last Call,Katy Perry,3,5,4,5,4,9,11,5,3,6
4009,Waving Through a Window,Katy Perry,5,8,5,6,4,16,16,9,5,6
3984,Double Rainbow,Katy Perry,6,6,6,5,5,13,12,4,2,6
4003,Dressin’ Up,Katy Perry,8,11,9,13,8,22,20,8,5,12
3993,Hummingbird Heartbeat,Katy Perry,11,17,6,12,13,13,28,7,5,14
4177,Hot N Cold (Manhattan Clique Remix) [Long Edit],Katy Perry,7,2,2,8,4,15,12,5,4,5
4170,Hot N Cold (Manhattan Clique Remix) [Radio Edit],Katy Perry,7,2,2,8,4,15,12,5,4,5
4120,Hot N Cold (Innerpartysystem Main),Katy Perry,7,1,1,5,2,12,7,2,3,3
4057,Black and Gold,Katy Perry,4,9,4,5,4,10,16,6,3,9
3985,Love Me,Katy Perry,10,4,7,10,4,16,16,11,4,7
3944,Hot n Cold,Katy Perry,7,2,2,8,4,15,12,5,4,5
3990,One of the Boys,Katy Perry,5,9,9,6,7,18,17,5,6,11
3960,Cry About It Later,Katy Perry,6,9,7,4,5,12,6,5,3,4
3961,Déjà Vu,Katy Perry,5,2,3,5,2,9,6,3,1,4
3996,Who Am I Living For?,Katy Perry,12,9,4,11,9,19,17,9,9,12
4189,I Kissed a Girl (Jason Nevins Funkrokr Edit),Katy Perry,3,9,3,3,8,10,15,2,9,10
4112,I Kissed a Girl (Rock Remix),Katy Perry,3,9,3,3,8,10,15,2,9,10
4095,I Kissed a Girl (The Knocks Remix),Katy Perry,2,7,3,3,6,7,12,2,7,8
3938,I Kissed a Girl,Katy Perry,3,9,3,3,8,10,15,2,9,10
4098,Ur So Gay (Remix),Katy Perry,0,0,0,0,0,0,2,0,0,1
4175,I Kissed a Girl (Dr. Luke and Benny Blanco Extended Mix),Katy Perry,0,1,0,0,2,1,3,0,2,1
4103,I Kissed a Girl (Dr. Luke & Benny Blanco Remix),Katy Perry,0,1,0,0,2,1,3,0,2,1
