song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
2376,Get It Over With,Rihanna,4,7,2,7,5,8,11,6,4,5
2372,Te Amo,Rihanna,4,5,1,7,5,11,14,5,4,3
2358,Unfaithful,Rihanna,11,7,7,16,6,24,16,14,3,9
2351,What Now,Rihanna,7,11,4,11,9,16,15,10,7,8
2343,"Yeah, I Said It",Rihanna,4,3,3,6,3,6,8,4,1,5
2406,Cold Case Love,Rihanna,5,3,3,5,3,13,11,10,2,8
2361,Love Without Tragedy / Mother Mary,Rihanna,8,13,3,12,7,22,20,12,4,13
2344,Close to You,Rihanna,7,5,6,8,2,13,14,4,4,5
2381,No Love Allowed,Rihanna,10,5,9,13,5,26,16,14,6,4
2368,Russian Roulette,Rihanna,7,8,5,9,4,13,13,9,6,4
2363,Disturbia,Rihanna,15,7,9,15,3,25,13,14,3,5
2329,Stay,Rihanna,6,3,2,7,1,8,9,5,1,5
2362,Numb,Rihanna,9,6,5,11,4,19,12,6,2,8
2341,Higher,Rihanna,4,2,2,5,3,9,13,3,1,5
2436,A Girl Like Me,Rihanna,3,4,2,4,2,8,11,6,4,6
2384,Cheers (Drink to That),Rihanna,14,8,11,14,6,20,15,13,7,7
2353,James Joint,Rihanna,2,3,3,5,3,5,12,3,2,5
2403,Dancing in the Dark,Rihanna,5,6,3,8,4,10,11,5,3,6
2334,Diamonds,Rihanna,4,7,1,5,7,6,12,1,2,4
2423,P.S. (I’m Still Not Over You),Rihanna,10,10,7,10,8,22,21,11,7,13
2382,Phresh Out the Runway,Rihanna,7,6,4,11,5,16,17,6,1,8
2346,Man Down,Rihanna,15,10,8,11,2,24,14,13,6,5
2442,Mad House,Rihanna,2,0,2,6,0,6,2,4,3,2
2415,We All Want Love,Rihanna,11,2,6,11,2,16,8,6,4,4
2380,Pon de Replay,Rihanna,2,4,1,4,3,6,8,4,2,4
2347,Pour It Up,Rihanna,10,4,5,7,5,15,10,8,5,5
2396,Lost in Paradise,Rihanna,10,1,1,9,2,18,6,10,2,0
2373,California King Bed,Rihanna,5,3,4,6,4,6,11,5,3,4
2393,Half of Me,Rihanna,9,6,7,8,7,16,15,9,4,5
2354,Pose,Rihanna,5,1,4,5,2,9,6,5,0,2
2435,Love on the Brain (Don Diablo Remix),Rihanna,1,1,1,2,2,5,5,1,1,1
2369,Goodnight Gotham,Rihanna,0,0,0,0,0,0,0,0,0,0
2604,Question Existing (The Wideboys),Rihanna,10,10,8,11,11,24,27,11,7,17
2645,You da One (Gregor Salto Vegas Club),Rihanna,2,4,1,0,6,5,9,3,2,4
2636,ROCKSTAR 101 (Dave Audé Radio),Rihanna,9,6,8,11,6,18,15,8,4,9
2633,Where Have You Been? (Vice Club Mix),Rihanna,2,2,1,3,2,6,5,1,0,0
2630,Say It (Soul Seekerz Remix),Rihanna,9,8,9,11,6,15,16,4,6,9
2625,Breakin’ Dishes (Soul Seekerz Remix),Rihanna,13,4,6,10,1,20,11,9,2,4
2621,You da One (Dave Audé Radio),Rihanna,7,9,3,5,10,12,13,6,5,7
2620,You da One (Almighty Radio),Rihanna,7,9,3,5,10,12,13,6,5,7
2616,SOS (Digital Dog Remix),Rihanna,11,10,7,11,7,25,22,14,3,9
2615,You da One (Almighty Dub),Rihanna,6,5,2,5,6,9,7,3,5,4
2610,Rude Boy (Moshe Buskila Dancehall Remix),Rihanna,3,4,0,5,3,7,11,4,2,4
2608,G4L (Chew Fu Guns In The Air Fix),Rihanna,14,7,5,13,6,21,13,8,5,7
2606,ROCKSTAR 101 (Chew Fu Teachers Pet Fix),Rihanna,9,6,8,11,6,18,15,8,3,9
2603,Right Now (Ralphi Rosario Mix),Rihanna,9,6,5,9,3,13,4,5,5,1
2601,Needed Me (Cosmic Dawn Club Mix),Rihanna,13,3,6,7,5,15,11,6,4,6
2600,Take a Bow (Seamus Haji & Paul Emanuel Club),Rihanna,5,6,5,3,7,13,17,7,3,8
2596,Cry (Steve Mac Classic Mix),Rihanna,9,9,2,8,7,18,11,13,6,6
2595,Kiss It Better (Feenixpawl Remix),Rihanna,6,4,2,5,5,10,7,3,3,1
2593,Say It (Soul Seekerz),Rihanna,4,4,4,7,2,10,10,1,4,5
2591,Work (Lost Kings Extended Remix),Rihanna,9,12,7,12,12,23,33,14,8,14
2588,Kiss It Better (Four Tet Remix),Rihanna,6,4,2,5,5,10,7,3,3,1
2582,Breakin’ Dishes (Soul Seekerz),Rihanna,13,4,6,10,1,21,11,9,2,4
2581,Needed Me (ATTLAS Remix),Rihanna,13,3,6,7,5,15,11,6,4,6
