song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
588,The Apple,Eminem,22,12,18,18,12,43,35,19,6,21
709,The Way I Am (Danny Lohner Remix),Eminem,33,22,25,28,17,55,48,24,12,27
809,Run Your Jewels (Snippet),Eminem,6,4,7,6,4,11,7,6,2,3
833,Rap God (Lyrics on Genius),Eminem,62,40,41,65,29,110,83,56,23,49
640,Alfred (Intro),Eminem,5,5,2,4,5,10,6,8,2,6
763,Verse 1,Eminem,19,21,14,23,7,40,23,18,9,21
646,It’s Only Fair to Warn [Freestyle],Eminem,13,18,9,21,6,30,22,15,9,18
660,Things Get Worse (Lost Version),Eminem,28,18,20,27,11,55,40,24,10,18
624,Jealousy Woes II,Eminem,29,26,21,24,18,52,42,22,11,19
643,50 Ways,Eminem,25,15,18,32,11,50,26,28,8,11
805,What’s Your Intent?,Eminem,13,15,11,16,11,25,22,13,5,15
764,Mic Check One Two,Eminem,28,23,18,22,16,56,52,22,12,28
720,Public Service Announcement (2006),Eminem,16,10,11,14,5,31,20,10,3,9
713,Crack a Bottle (Original Demo),Eminem,41,22,26,40,15,74,42,26,12,20
710,Marshall Mathers (Snippet),Eminem,20,16,19,21,11,40,23,17,10,16
700,Take The World With Me,Eminem,29,18,22,26,16,59,40,25,15,17
694,My Name Is (Radio Edit),Eminem,17,18,20,23,13,52,35,21,11,23
639,Emulate,Eminem,20,8,16,23,6,41,25,17,6,13
627,Maxine,Eminem,23,16,22,22,7,46,32,24,11,12
626,It’s Been Real,Eminem,8,6,6,9,5,16,20,9,4,11
625,8 Mile: Marv Won vs B-Rabbit,Eminem,15,8,11,13,4,34,17,15,7,8
612,Public Enemy #1,Eminem,23,17,14,28,8,41,31,14,11,11
606,8 Mile: Sweet Home Alabama Freestyle,Eminem,7,6,7,4,5,12,13,5,4,6
603,"Monkey See, Monkey Do",Eminem,21,13,14,29,5,47,29,19,8,17
601,Public Service Announcement,Eminem,4,6,4,3,3,8,16,5,1,11
